Ano,Subprefeitura,Subprefeitura_Padronizada,Distrito_Admin,Distrito_Admin_Padronizados,Sexo,0a4,5a9,10a14,15a19,20a24,25a29,30a34,35a39,40a44,45a49,50a54,50a59,60a64,60a69,70a74,75e,total,Origem,Arquivo
2019,Guaianases,GUAIANASES,Guaianases,Guaianases,feminino,3516,3808,3871,4244,5056,5151,4626,4398,4260,3851,3524,2929,2483,1864,1305,1666,56552,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,São Mateus,SAO_MATEUS,Iguatemi,Iguatemi,feminino,4823,5114,5202,5867,6929,7090,6094,5679,5436,5110,4674,3818,2964,2111,1431,1551,73893,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Ipiranga,IPIRANGA,Ipiranga,Ipiranga,feminino,2660,3077,3094,3101,3672,4248,4543,4901,5014,4620,4354,4088,3749,3078,2548,5326,62073,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Pinheiros,PINHEIROS,Itaim Bibi,Itaim_Bibi,feminino,2001,2408,2235,1746,1965,2795,3775,5108,5406,4340,3656,3662,3619,3346,2800,5804,54666,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Itaim Paulista,ITAIM_PAULISTA,Itaim Paulista,Itaim_Paulista,feminino,6537,7199,7689,8191,10014,10196,9002,8513,8205,7602,7233,5995,4897,3573,2591,3210,110647,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Itaquera,ITAQUERA,Itaquera,Itaquera,feminino,6094,6839,7163,7591,9223,9141,8613,8629,8944,8100,7430,6208,5339,4269,3225,4445,111253,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Jabaquara,JABAQUARA,Jabaquara,Jabaquara,feminino,5595,6435,6529,6504,7895,8633,9228,9794,9872,8611,8079,7419,6531,5168,4089,7178,117560,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Jaçanã/Tremembé,JACANA_TREMEMBE,Jaçanã,Jacana,feminino,2284,2594,2957,3172,3685,3807,3760,3816,3756,3203,2967,2804,2575,2064,1623,2681,47748,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Lapa,LAPA,Jaguara,Jaguara,feminino,577,660,659,713,853,901,972,1029,1023,904,895,885,852,708,595,1024,13250,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Lapa,LAPA,Jaguaré,Jaguare,feminino,1428,1640,1702,1793,2073,2191,2196,2494,2488,2125,1822,1611,1329,1116,956,1581,28545,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Pirituba/Jaraguá,PIRITUBA_JARAGUA,Jaraguá,Jaragua,feminino,6309,6882,7145,8017,9493,9442,8683,8641,8608,7656,6884,5913,4872,3492,2437,2928,107402,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,M'Boi Mirim,M_BOI_MIRIM,Jardim Ângela,Jardim_Angela,feminino,10114,11331,12193,12582,14648,14254,13036,13156,13110,11402,9886,7442,5995,4331,2958,3338,159776,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,São Miguel,SAO_MIGUEL,Jardim Helena,Jardim_Helena,feminino,4475,4821,4676,5047,6156,6221,5536,5246,5086,4573,4158,3447,2879,2155,1608,2034,68118,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Pinheiros,PINHEIROS,Jardim Paulista,Jardim_Paulista,feminino,1566,1760,1559,1392,1626,2336,3555,4595,4349,3326,3070,3210,3285,3093,2573,5570,46865,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,M'Boi Mirim,M_BOI_MIRIM,Jardim São Luís,Jardim_Sao_Luis,feminino,7866,8734,8849,9436,11196,11768,11594,11739,11356,10033,8918,7414,6125,4758,3450,4251,137487,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Itaquera,ITAQUERA,José Bonifácio,Jose_Bonifacio,feminino,3233,3714,4431,4734,5458,5433,5202,5696,5887,4818,4272,3726,3555,3123,2239,2585,68106,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Guaianases,GUAIANASES,Lajeado,Lajeado,feminino,5429,5900,6083,6587,8216,8194,7109,6489,6393,5904,5270,4246,3481,2519,1774,2160,85754,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Lapa,LAPA,Lapa,Lapa,feminino,1448,1712,1703,1640,1896,2224,2597,3073,3368,2996,2940,2909,2721,2391,2041,4641,40300,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Sé,SE,Liberdade,Liberdade,feminino,1489,1718,1538,1430,1662,2286,3024,3432,3327,2856,2447,2356,2273,1985,1654,3086,36563,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Casa Verde/Cachoeirinha,CASA_VERDE_CACHOEIRINHA,Limão,Limao,feminino,2362,2637,2465,2603,2981,3386,3458,3526,3516,3079,2780,2661,2565,2140,1650,2776,44585,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Santana/Tucuruvi,SANTANA_TUCURUVI,Mandaqui,Mandaqui,feminino,2425,2752,2843,3074,3791,4181,4164,4273,4539,4375,4220,4036,3451,2734,2294,3800,56952,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Parelheiros,PARELHEIROS,Marsilac,Marsilac,feminino,280,305,407,427,586,490,412,358,369,310,336,308,252,174,136,194,5344,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Vila Mariana,VILA_MARIANA,Moema,Moema,feminino,1470,1772,1851,1613,1905,2450,3091,3921,4371,3733,3264,3363,3227,2882,2281,4417,45611,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Mooca,MOOCA,Mooca,Mooca,feminino,1775,2062,2005,1901,2290,2837,3088,3318,3497,3240,3092,2966,2721,2239,1897,4341,43269,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Butantã,BUTANTA,Morumbi,Morumbi,feminino,1210,1347,1221,1343,1549,1645,1710,1818,2029,1891,1772,1585,1388,1162,975,1626,24271,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Parelheiros,PARELHEIROS,Parelheiros,Parelheiros,feminino,5183,5501,5582,6317,7520,7186,5882,5751,5794,5348,4716,3683,2915,2015,1432,1534,76359,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Mooca,MOOCA,Pari,Pari,feminino,556,619,543,543,611,678,753,710,643,625,554,520,437,349,324,733,9198,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Itaquera,ITAQUERA,Parque do Carmo,Parque_do_Carmo,feminino,2110,2384,2509,2691,3110,3188,3105,3117,3161,2671,2430,2090,1797,1382,1041,1386,38172,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Cidade Ademar,CIDADE_ADEMAR,Pedreira,Pedreira,feminino,4558,5073,5736,6033,7210,7603,6983,6764,6762,5945,5371,4320,3620,2635,1877,2385,82875,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Penha,PENHA,Penha,Penha,feminino,3078,3521,3570,3695,4469,5135,5383,5411,5417,4980,5051,4851,4386,3674,3082,5979,71682,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Lapa,LAPA,Perdizes,Perdizes,feminino,1913,2215,2322,2216,2449,3276,4388,5234,5115,4223,3959,4134,4087,3674,3088,5748,58041,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Perus,PERUS,Perus,Perus,feminino,2884,3106,3082,3352,4089,4078,3614,3392,3458,3126,2828,2229,1755,1292,958,1178,44421,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Pinheiros,PINHEIROS,Pinheiros,Pinheiros,feminino,1192,1394,1322,1238,1400,1797,2478,3350,3326,2740,2607,2615,2530,2295,1916,4368,36568,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Pirituba/Jaraguá,PIRITUBA_JARAGUA,Pirituba,Pirituba,feminino,4577,5191,5252,5426,6558,7215,7286,7507,7477,6788,6520,6138,5451,4317,3355,5408,94466,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Ermelino Matarazzo,ERMELINO_MATARAZZO,Ponte Rasa,Ponte_Rasa,feminino,2237,2555,2727,2884,3527,3737,3848,3793,3665,3365,3372,3250,2963,2314,1860,3089,49186,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Butantã,BUTANTA,Raposo Tavares,Raposo_Tavares,feminino,3523,3934,3812,4115,4566,4827,4801,5137,5243,4417,3797,3231,2877,2293,1731,2095,60399,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Sé,SE,República,Republica,feminino,1385,1581,1302,1121,1382,1984,2837,3096,2751,2251,2040,1894,1769,1520,1264,2155,30332,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Butantã,BUTANTA,Rio Pequeno,Rio_Pequeno,feminino,4064,4510,3866,3967,4656,5047,5416,5701,5618,4850,4487,4066,3549,2718,2148,3320,67983,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Ipiranga,IPIRANGA,Sacomã,Sacoma,feminino,6509,7420,7972,8371,9848,10815,11011,11564,11364,10067,9254,8542,7232,5721,4422,7348,137460,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Sé,SE,Santa Cecília,Santa_Cecilia,feminino,1809,2019,1747,1658,2041,2818,3796,4212,3937,3203,3093,2894,2798,2396,1994,3939,44354,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Santana/Tucuruvi,SANTANA_TUCURUVI,Santana,Santana,feminino,2487,2797,2569,2633,3353,4146,5127,5420,5191,4583,4660,4809,4659,3968,3178,6523,66103,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Santo Amaro,SANTO_AMARO,Santo Amaro,Santo_Amaro,feminino,1576,1896,2039,2007,2242,2623,2830,3242,3717,3500,3293,3163,2968,2658,2368,4619,44741,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Pirituba/Jaraguá,PIRITUBA_JARAGUA,São Domingos,Sao_Domingos,feminino,2164,2491,2724,2871,3332,3583,3589,3733,3737,3409,3271,2950,2583,2083,1714,2722,46956,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Vila Prudente,VILA_PRUDENTE,São Lucas,Sao_Lucas,feminino,3149,3608,4085,4108,4843,5521,5682,5809,5797,5275,5266,5145,4417,3711,3073,5512,75001,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,São Mateus,SAO_MATEUS,São Mateus,Sao_Mateus,feminino,4398,4918,4921,5344,6558,6672,6544,6500,6225,5766,5470,4899,4159,3177,2516,3650,81717,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,São Miguel,SAO_MIGUEL,São Miguel,Sao_Miguel,feminino,2754,2980,2603,2826,3584,3679,3594,3266,3219,2991,3014,2678,2249,1695,1366,2347,44845,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,São Mateus,SAO_MATEUS,São Rafael,Sao_Rafael,feminino,4239,4755,5605,6115,6957,6639,5921,5961,5991,5492,4907,3933,3030,2337,1808,2156,75846,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Sapopemba,SAPOPEMBA,Sapopemba,Sapopemba,feminino,7698,8604,8969,9587,11551,12207,11610,11341,10720,9863,9486,8546,7234,5621,4398,5991,143426,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Vila Mariana,VILA_MARIANA,Saúde,Saude,feminino,2487,2957,2926,2773,3140,3897,4907,6180,6289,5353,5139,5180,5088,4381,3665,7419,71781,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Sé,SE,Sé,Se,feminino,812,875,592,683,807,1019,1204,1167,1183,1029,769,575,498,367,309,469,12358,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Capela do Socorro,CAPELA_DO_SOCORRO,Socorro,Socorro,feminino,849,964,899,999,1190,1362,1447,1668,1644,1507,1455,1441,1319,1183,1027,1889,20843,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Mooca,MOOCA,Tatuapé,Tatuape,feminino,1928,2223,2278,2386,2952,3551,3789,4047,4244,4023,3987,4021,3587,2950,2356,5185,53507,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Jaçanã/Tremembé,JACANA_TREMEMBE,Tremembé,Tremembe,feminino,5940,6470,6485,7029,8646,8912,8119,7934,7956,7469,6751,5739,4871,3829,2881,4307,103338,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Santana/Tucuruvi,SANTANA_TUCURUVI,Tucuruvi,Tucuruvi,feminino,2058,2339,2366,2499,3026,3697,4118,4311,4169,3649,3728,3851,3836,3268,2657,5313,54885,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Campo Limpo,CAMPO_LIMPO,Vila Andrade,Vila_Andrade,feminino,4314,4850,5853,6086,7052,7348,6985,6977,7339,6283,5355,4126,2999,2222,1612,2090,81491,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Itaim Paulista,ITAIM_PAULISTA,Vila Curuçá,Vila_Curuca,feminino,4152,4554,4945,5531,6717,6804,6018,5735,5740,5407,4896,4026,3265,2575,2012,2686,75063,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Aricanduva/Formosa/Carrão,ARICANDUVA_FORMOSA_CARRAO,Vila Formosa,Vila_Formosa,feminino,2037,2283,2395,2639,3241,3623,3730,3728,3695,3407,3542,3576,3270,2735,2252,4219,50372,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Vila Maria/Vila Guilherme,VILA_MARIA_VILA_GUILHERME,Vila Guilherme,Vila_Guilherme,feminino,1418,1621,1438,1429,1724,1882,2072,2287,2395,2016,1869,1846,1733,1468,1229,2404,28831,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,São Miguel,SAO_MIGUEL,Vila Jacuí,Vila_Jacui,feminino,3558,3999,4882,5164,6257,6537,6063,5798,5543,4980,4665,4083,3475,2521,1790,2288,71603,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Lapa,LAPA,Vila Leopoldina,Vila_Leopoldina,feminino,962,1168,1294,1219,1374,1524,1543,1922,2327,2048,1707,1574,1244,980,770,1545,23201,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Vila Maria/Vila Guilherme,VILA_MARIA_VILA_GUILHERME,Vila Maria,Vila_Maria,feminino,3243,3621,3470,3555,4248,4587,4755,4744,4442,3814,3638,3332,2907,2335,1919,3457,58067,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Vila Mariana,VILA_MARIANA,Vila Mariana,Vila_Mariana,feminino,2409,2718,2543,2302,2769,4009,5527,6715,6255,5034,4828,5120,5175,4711,3789,7528,71432,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Penha,PENHA,Vila Matilde,Vila_Matilde,feminino,2405,2763,2981,3101,3702,4108,4221,4278,4384,4055,3932,3707,3424,2884,2298,4158,56401,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Vila Maria/Vila Guilherme,VILA_MARIA_VILA_GUILHERME,Vila Medeiros,Vila_Medeiros,feminino,3204,3606,3514,3623,4442,4947,5151,4957,4690,4189,4164,3965,3831,3008,2512,4475,64278,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Vila Prudente,VILA_PRUDENTE,Vila Prudente,Vila_Prudente,feminino,2335,2692,2852,2837,3454,4002,4277,4471,4449,3995,3917,3884,3589,2972,2455,4797,56978,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,Butantã,BUTANTA,Vila Sônia,Vila_Sonia,feminino,3242,3668,3543,3647,4190,4913,5113,5392,5446,4710,4220,3711,3354,2850,2297,3645,63941,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2019,,NAO_IDENTIFICADO,Ignorado,Ignorado,feminino,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2019.csv
2018,Mooca,MOOCA,Água Rasa,Agua_Rasa,feminino,1950,2173,2145,2180,2658,3160,3227,3453,3629,3302,3395,3332,3046,2603,2235,4627,47115,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Pinheiros,PINHEIROS,Alto de Pinheiros,Alto_de_Pinheiros,feminino,645,788,875,859,1068,1340,1454,1580,1720,1594,1687,1716,1576,1418,1265,2578,22163,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Perus,PERUS,Anhanguera,Anhanguera,feminino,2144,2372,2685,2956,3688,3728,3182,2953,3048,2867,2429,1771,1230,777,488,578,36896,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Aricanduva/Formosa/Carrão,ARICANDUVA_FORMOSA_CARRAO,Aricanduva,Aricanduva,feminino,2182,2491,2669,2848,3409,3614,3621,3628,3629,3431,3302,3034,2721,2304,1970,3331,48184,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Penha,PENHA,Artur Alvim,Artur_Alvim,feminino,2435,2824,3024,3115,3784,4134,4226,4327,4314,3809,3495,3253,3006,2586,2127,3235,53694,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Lapa,LAPA,Barra Funda,Barra_Funda,feminino,695,771,725,662,739,972,1237,1336,1312,1050,920,908,821,732,633,1385,14898,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Sé,SE,Bela Vista,Bela_Vista,feminino,1457,1494,1231,1117,1456,2264,3277,3550,3033,2421,2198,2095,2038,1790,1452,2743,33616,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Mooca,MOOCA,Belém,Belem,feminino,1758,1807,1446,1360,1562,1815,2137,2276,2115,1760,1693,1614,1457,1241,1020,2294,27355,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Sé,SE,Bom Retiro,Bom_Retiro,feminino,1060,1147,1042,1002,1160,1368,1555,1532,1382,1152,1073,932,810,669,525,1106,17515,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Mooca,MOOCA,Brás,Bras,feminino,1239,1237,991,1016,1205,1482,1693,1620,1495,1239,1093,968,835,618,460,800,17991,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Freguesia/Brasilândia,FREGUESIA_BRASILANDIA,Brasilândia,Brasilandia,feminino,8774,9360,9476,10292,12018,11866,10773,10230,9921,8898,8047,6607,5313,4037,3053,4129,132794,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Butantã,BUTANTA,Butantã,Butanta,feminino,1088,1202,1162,1163,1447,1907,2330,2541,2359,2016,1940,1884,1803,1609,1352,2627,28430,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Casa Verde/Cachoeirinha,CASA_VERDE_CACHOEIRINHA,Cachoeirinha,Cachoeirinha,feminino,4591,5045,5054,5254,6253,6482,6190,6117,5867,5187,4807,4226,3509,2668,1987,2849,76086,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Sé,SE,Cambuci,Cambuci,feminino,1080,1214,1178,1144,1346,1580,1794,1929,1969,1708,1506,1422,1312,1060,880,1905,23027,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Santo Amaro,SANTO_AMARO,Campo Belo,Campo_Belo,feminino,1481,1725,1752,1676,1859,2229,2705,3039,3208,2876,2635,2602,2478,2201,1949,3905,38320,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Santo Amaro,SANTO_AMARO,Campo Grande,Campo_Grande,feminino,2501,2986,3196,3219,3824,4100,4257,4803,5240,4895,4674,4148,3548,2844,2264,3706,60205,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Campo Limpo,CAMPO_LIMPO,Campo Limpo,Campo_Limpo,feminino,6812,7677,8076,8329,9803,10217,10158,10314,10175,8761,7543,6325,5295,3980,2876,3787,120128,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Penha,PENHA,Cangaíba,Cangaiba,feminino,3992,4340,4339,4661,5712,6153,6042,5782,5634,5291,5083,4575,3863,3037,2409,3693,74606,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Campo Limpo,CAMPO_LIMPO,Capão Redondo,Capao_Redondo,feminino,8649,9466,9848,10494,12264,12665,12255,11962,11569,10044,8823,7314,6075,4578,3271,3807,143084,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Aricanduva/Formosa/Carrão,ARICANDUVA_FORMOSA_CARRAO,Carrão,Carrao,feminino,1779,2054,2210,2333,2781,3100,3234,3430,3553,3316,3331,3235,2871,2463,2111,4082,45883,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Casa Verde/Cachoeirinha,CASA_VERDE_CACHOEIRINHA,Casa Verde,Casa_Verde,feminino,2194,2414,2364,2440,2957,3320,3483,3549,3447,3070,2950,2868,2629,2181,1810,3360,45036,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Cidade Ademar,CIDADE_ADEMAR,Cidade Ademar,Cidade_Ademar,feminino,7973,8792,8890,9128,10942,11758,11437,11158,10980,9592,8455,7263,6225,4763,3661,5058,136075,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Capela do Socorro,CAPELA_DO_SOCORRO,Cidade Dutra,Cidade_Dutra,feminino,5394,5984,6272,6713,7950,8370,8055,7933,7880,7089,6543,5751,4945,3844,2917,3708,99348,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Itaquera,ITAQUERA,Cidade Líder,Cidade_Lider,feminino,3760,4182,4464,4735,5629,6098,5823,5723,5619,5012,4524,3964,3402,2649,1980,2403,69967,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Cidade Tiradentes,CIDADE_TIRADENTES,Cidade Tiradentes,Cidade_Tiradentes,feminino,6488,7260,8219,8783,10227,9947,8684,8325,7989,6861,6113,5332,4438,3163,2048,2088,105965,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Sé,SE,Consolação,Consolacao,feminino,913,908,855,859,1250,2391,3197,2822,2349,1962,1988,2079,2027,1824,1569,3544,30537,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Ipiranga,IPIRANGA,Cursino,Cursino,feminino,2503,2865,2881,2830,3369,3963,4257,4585,4556,4065,3971,3918,3627,2924,2347,4650,57311,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Ermelino Matarazzo,ERMELINO_MATARAZZO,Ermelino Matarazzo,Ermelino_Matarazzo,feminino,3267,3687,3871,3974,4746,5138,4988,4791,4667,4200,3869,3352,2859,2149,1541,2239,59338,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Freguesia/Brasilândia,FREGUESIA_BRASILANDIA,Freguesia do Ó,Freguesia_do_O,feminino,3622,3965,3954,4226,5167,5686,5838,5966,5829,5337,5211,4984,4471,3489,2715,4795,75255,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Capela do Socorro,CAPELA_DO_SOCORRO,Grajaú,Grajau,feminino,12602,13756,14353,15456,18374,18195,16348,15732,15313,13756,12121,9651,7560,5363,3638,3833,196051,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Guaianases,GUAIANASES,Guaianases,Guaianases,feminino,3547,3839,4012,4326,5109,5138,4616,4358,4238,3843,3443,2871,2398,1760,1253,1590,56341,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,São Mateus,SAO_MATEUS,Iguatemi,Iguatemi,feminino,4808,5098,5377,5906,6975,6957,6012,5553,5417,5060,4539,3651,2809,1974,1341,1447,72924,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Ipiranga,IPIRANGA,Ipiranga,Ipiranga,feminino,2694,3064,3095,3097,3756,4348,4604,4856,4939,4547,4304,4015,3610,2957,2459,5221,61566,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Pinheiros,PINHEIROS,Itaim Bibi,Itaim_Bibi,feminino,2045,2383,2110,1698,2085,2987,4027,5132,5173,4132,3657,3628,3576,3209,2689,5637,54168,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Itaim Paulista,ITAIM_PAULISTA,Itaim Paulista,Itaim_Paulista,feminino,6671,7444,7989,8492,10230,10241,9075,8511,8282,7739,7152,5902,4734,3437,2507,3076,111482,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Itaquera,ITAQUERA,Itaquera,Itaquera,feminino,6181,6954,7338,7783,9215,9196,8659,8682,8885,8070,7255,6078,5206,4082,3129,4236,110949,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Jabaquara,JABAQUARA,Jabaquara,Jabaquara,feminino,5733,6533,6614,6654,8043,8951,9449,9831,9738,8601,8079,7327,6345,4975,4027,6988,117888,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
2018,Jaçanã/Tremembé,JACANA_TREMEMBE,Jaçanã,Jacana,feminino,2325,2703,3063,3224,3728,3889,3820,3818,3698,3194,2989,2806,2515,2000,1582,2630,47984,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_feminino_2018.csv
